,FIPS,democrat,republican,prcpMm,prcpMm1015,shareRep,year,shareDem,avgTemp,avgTempPast,tempDiff,rainDiff,booYear,booRain,booPastRain
107,16037.0,530.0,1744.0,2.02428571428571,2.02428571428571,0.7414965986394558,2012,0.22534013605442177,0.04492424242423976,0.04492424242423976,0.0,0.0,False,True,True
539,16039.0,1814.0,5816.0,0.0,1.7083333333333302,0.4946419459091682,2016,0.1542779384249022,11.525,5.097222222222206,6.427777777777794,-1.7083333333333302,True,False,True
108,16039.0,2513.0,5227.0,1.7083333333333302,1.7083333333333302,0.6532933383327084,2012,0.31408573928258965,5.097222222222206,5.097222222222206,0.0,0.0,False,True,True
540,16041.0,385.0,3901.0,0.0,1.18333333333333,0.561699064074874,2016,0.05543556515478762,8.08333333333335,2.1416666666666657,5.941666666666684,-1.18333333333333,True,False,True
109,16041.0,325.0,5195.0,1.18333333333333,1.18333333333333,0.9276785714285715,2012,0.05803571428571429,2.1416666666666657,2.1416666666666657,0.0,0.0,False,True,True
110,16043.0,810.0,4907.0,1.75,1.75,0.8457428472940366,2012,0.13960703205791106,1.0994047619047653,1.0994047619047653,0.0,0.0,False,True,True
541,16043.0,651.0,4090.0,5.725,1.75,0.5612735007547688,2016,0.0893371757925072,7.635714285714272,1.0994047619047653,6.536309523809507,3.9749999999999996,True,True,True
111,16045.0,1957.0,5311.0,2.35555555555556,2.35555555555556,0.7090787716955941,2012,0.26128170894526037,5.737499999999984,5.737499999999984,0.0,0.0,False,True,True
542,16045.0,1229.0,5980.0,0.0,2.35555555555556,0.5662342581194962,2016,0.11637155572388978,9.75,5.737499999999984,4.012500000000016,-2.35555555555556,True,False,True
543,16047.0,930.0,3743.0,0.0,1.15833333333333,0.557574854759422,2016,0.13853716669149413,11.100000000000001,6.2,4.900000000000001,-1.15833333333333,True,False,True
112,16047.0,1287.0,3696.0,1.15833333333333,1.15833333333333,0.7221570926143025,2012,0.2514654161781946,6.2,6.2,0.0,0.0,False,True,True
113,16049.0,1708.0,5921.0,4.17893518518519,4.17893518518519,0.7555186933775679,2012,0.21794053847135383,3.4970833333333347,3.4970833333333347,0.0,0.0,False,True,True
544,16049.0,1196.0,6441.0,0.0,4.17893518518519,0.6284515562493902,2016,0.11669431164016002,9.0875,3.4970833333333347,5.590416666666666,-4.17893518518519,True,False,True
114,16051.0,1303.0,9895.0,3.1083333333333303,3.1083333333333303,0.8694315086547755,2012,0.11448906071522713,2.5902777777777795,2.5902777777777795,0.0,0.0,False,True,True
545,16051.0,976.0,8436.0,0.0,3.1083333333333303,0.5724755700325733,2016,0.06623235613463627,6.283333333333349,2.5902777777777795,3.6930555555555697,-3.1083333333333303,True,False,True
115,16053.0,1699.0,4804.0,1.4388888888888898,1.4388888888888898,0.7190540338272714,2012,0.25430324801676396,5.394444444444431,5.394444444444431,0.0,0.0,False,True,True
546,16053.0,1329.0,4644.0,0.0,1.4388888888888898,0.5131491712707182,2016,0.14685082872928176,10.466666666666665,5.394444444444431,5.072222222222234,-1.4388888888888898,True,False,True
116,16055.0,18851.0,39381.0,4.63901455026455,4.63901455026455,0.6582369459116133,2012,0.31508658153373004,3.7736111111111095,3.7736111111111095,0.0,0.0,False,True,True
547,16055.0,16264.0,44449.0,0.0555555555555556,4.63901455026455,0.5040369219604018,2016,0.1844283673145397,8.066666666666652,3.7736111111111095,4.293055555555543,-4.5834589947089945,True,False,True
548,16057.0,8093.0,7265.0,0.0,3.51190476190476,0.2767513618528818,2016,0.3082930174088606,12.758333333333315,3.466111111111111,9.292222222222204,-3.51190476190476,True,False,True
117,16057.0,8306.0,7589.0,3.51190476190476,3.51190476190476,0.45283131451757264,2012,0.49561429679575153,3.466111111111111,3.466111111111111,0.0,0.0,False,True,True
549,16059.0,733.0,3011.0,0.0,2.3984126984127,0.5936514195583596,2016,0.14451892744479494,6.718181818181822,1.2827797202797195,5.435402097902102,-2.3984126984127,True,False,True
118,16059.0,960.0,3029.0,2.3984126984127,2.3984126984127,0.7369829683698297,2012,0.23357664233576642,1.2827797202797195,1.2827797202797195,0.0,0.0,False,True,True
119,16061.0,396.0,1173.0,3.4152777777777796,3.4152777777777796,0.7267657992565055,2012,0.24535315985130113,4.204166666666668,4.204166666666668,0.0,0.0,False,True,True
550,16061.0,270.0,1202.0,0.0,3.4152777777777796,0.5478577939835916,2016,0.12306289881494986,9.15,4.204166666666668,4.945833333333332,-3.4152777777777796,True,False,True
551,16063.0,360.0,1184.0,0.0,2.03333333333333,0.5023334747560458,2016,0.15273652948663555,10.749999999999986,4.35277777777777,6.397222222222216,-2.03333333333333,True,False,True
120,16063.0,469.0,1141.0,2.03333333333333,2.03333333333333,0.6865222623345367,2012,0.2821901323706378,4.35277777777777,4.35277777777777,0.0,0.0,False,True,True
121,16065.0,832.0,13445.0,1.99666666666667,1.99666666666667,0.9329031362753262,2012,0.057729669719678044,2.6750000000000003,2.6750000000000003,0.0,0.0,False,True,True
552,16065.0,1201.0,8941.0,0.0,1.99666666666667,0.4004568459712456,2016,0.053791373673131186,7.862499999999999,2.6750000000000003,5.187499999999998,-1.99666666666667,True,False,True
553,16067.0,1167.0,4887.0,0.0,2.5,0.5407169727815888,2016,0.12912148705465812,7.925000000000001,6.379166666666666,1.5458333333333343,-2.5,True,False,True
122,16067.0,1390.0,5442.0,2.5,2.5,0.7804388355083896,2012,0.19934031263444715,6.379166666666666,6.379166666666666,0.0,0.0,False,True,True
123,16069.0,6451.0,9967.0,2.4833333333333303,2.4833333333333303,0.5915835707502374,2012,0.3828941120607787,5.833333333333335,5.833333333333335,0.0,0.0,False,True,True
554,16069.0,4828.0,10699.0,0.0,2.4833333333333303,0.46777719482336483,2016,0.2110877929345925,15.0,5.833333333333335,9.166666666666664,-2.4833333333333303,True,False,True
124,16071.0,217.0,1838.0,2.17222222222222,2.17222222222222,0.8798468166586884,2012,0.1038774533269507,4.533333333333345,4.533333333333345,0.0,0.0,False,True,True
555,16071.0,184.0,1531.0,0.0,2.17222222222222,0.5579446064139941,2016,0.06705539358600583,10.066666666666665,4.533333333333345,5.53333333333332,-2.17222222222222,True,False,True
125,16073.0,833.0,2794.0,0.575,0.575,0.7502685284640171,2012,0.2236842105263158,4.3363888888889,4.3363888888889,0.0,0.0,False,True,True
556,16073.0,591.0,3052.0,0.0,0.575,0.5604113110539846,2016,0.1085200146896805,9.9875,4.3363888888889,5.651111111111101,-0.575,True,False,True
126,16075.0,2271.0,6004.0,3.425,3.425,0.7067686874632136,2012,0.2673337257210124,8.24583333333335,8.24583333333335,0.0,0.0,False,True,True
557,16075.0,1507.0,6489.0,0.0,3.425,0.5372133454756188,2016,0.12476198360791456,10.3,8.24583333333335,2.054166666666651,-3.425,True,False,True
127,16077.0,982.0,1870.0,2.24444444444444,2.24444444444444,0.644161212538753,2012,0.33827075439200827,4.3436111111111,4.3436111111111,0.0,0.0,False,True,True
558,16077.0,699.0,1666.0,0.0,2.24444444444444,0.44954128440366975,2016,0.18861305990286023,8.729999999999999,4.3436111111111,4.386388888888899,-2.24444444444444,True,False,True
559,16079.0,1384.0,3297.0,0.3666666666666671,5.02476851851852,0.45957624756063564,2016,0.1929188737106217,9.265,2.3237962962962957,6.941203703703705,-4.658101851851852,True,True,True
128,16079.0,2277.0,2699.0,5.02476851851852,5.02476851851852,0.5242812742812742,2012,0.4423076923076923,2.3237962962962957,2.3237962962962957,0.0,0.0,False,True,True
129,16083.0,7541.0,19773.0,1.44040404040404,1.44040404040404,0.7026153080804491,2012,0.2679624760144979,3.927440476190485,3.927440476190485,0.0,0.0,False,True,True
561,16083.0,6233.0,19828.0,0.0,1.44040404040404,0.4833268330733229,2016,0.15193545241809672,9.866666666666651,3.927440476190485,5.939226190476166,-1.44040404040404,True,False,True
130,16085.0,2095.0,2664.0,2.21815476190476,2.21815476190476,0.5415734905468591,2012,0.42589957308396015,1.5508333333333353,1.5508333333333353,0.0,0.0,False,True,True
562,16085.0,1913.0,2906.0,0.3571428571428571,2.21815476190476,0.43804642749472417,2016,0.28836297859511606,8.6875,1.5508333333333353,7.136666666666665,-1.8610119047619027,True,True,True
131,16087.0,1104.0,3128.0,2.66055555555556,2.66055555555556,0.7224018475750578,2012,0.25496535796766745,3.37388888888889,3.37388888888889,0.0,0.0,False,True,True
563,16087.0,776.0,3283.0,0.0,2.66055555555556,0.5581434886093165,2016,0.1319279156749405,9.975,3.37388888888889,6.601111111111109,-2.66055555555556,True,False,True
132,17001.0,9648.0,20416.0,4.02222222222222,4.02222222222222,0.6670369523311661,2012,0.31522200803737704,7.550000000000014,7.550000000000014,0.0,0.0,False,True,True
564,17001.0,7676.0,22790.0,2.8,4.02222222222222,0.4365816746805617,2016,0.14704699143694566,13.325,7.550000000000014,5.774999999999985,-1.2222222222222205,True,True,True
565,17003.0,1262.0,1496.0,0.0,0.0,0.19741356558458698,2016,0.16653470572710477,15.799999999999999,10.929166666666685,4.870833333333314,0.0,True,False,False
133,17003.0,1965.0,1487.0,0.0,0.0,0.42473578977435017,2012,0.5612682090831191,10.929166666666685,10.929166666666685,0.0,0.0,False,False,False
569,17011.0,6029.0,9281.0,0.1,5.7208333333333306,0.36194524608064893,2016,0.23512206536151625,12.850000000000001,5.302777777777761,7.54722222222224,-5.620833333333331,True,False,True
137,17011.0,8134.0,8164.0,5.7208333333333306,5.7208333333333306,0.4908905056821598,2012,0.4890866454212014,5.302777777777761,5.302777777777761,0.0,0.0,False,True,True
571,17015.0,2447.0,4434.0,0.52,3.1722222222222203,0.3793959099854539,2016,0.2093779413023017,14.7,4.216666666666684,10.483333333333317,-2.6522222222222203,True,True,True
139,17015.0,3665.0,3555.0,3.1722222222222203,3.1722222222222203,0.4813160032493907,2012,0.49620904413755756,4.216666666666684,4.216666666666684,0.0,0.0,False,True,True
141,17021.0,5494.0,8885.0,1.17261904761905,1.17261904761905,0.6043806543772533,2012,0.3737160737364805,7.254166666666666,7.254166666666666,0.0,0.0,False,True,True
574,17021.0,3992.0,10543.0,0.725,1.17261904761905,0.45101813826146475,2016,0.17077344284736481,13.05,7.254166666666666,5.795833333333334,-0.4476190476190499,True,True,True
142,17023.0,2591.0,5144.0,0.7611111111111108,0.7611111111111108,0.6544529262086514,2012,0.3296437659033079,6.125,6.125,0.0,0.0,False,True,True
575,17023.0,1877.0,5622.0,0.0,0.7611111111111108,0.43856775099461737,2016,0.14642327794679771,13.899999999999999,6.125,7.774999999999999,-0.7611111111111108,True,False,True
576,17025.0,1020.0,5021.0,0.0,0.211111111111111,0.5081983805668017,2016,0.10323886639676114,12.200000000000001,7.599999999999986,4.600000000000015,-0.211111111111111,True,False,False
143,17025.0,1584.0,4190.0,0.211111111111111,0.211111111111111,0.7092078537576167,2012,0.26811103588354773,7.599999999999986,7.599999999999986,0.0,0.0,False,False,False
577,17027.0,3945.0,12412.0,0.166666666666667,1.65833333333333,0.48653522010113287,2016,0.15463917525773196,15.0,9.299999999999986,5.7000000000000135,-1.4916666666666631,True,False,True
144,17027.0,5596.0,10524.0,1.65833333333333,1.65833333333333,0.6397568389057751,2012,0.3401823708206687,9.299999999999986,9.299999999999986,0.0,0.0,False,True,True
578,17029.0,7309.0,13003.0,3.28,2.24166666666667,0.4224496426250812,2016,0.23745938921377518,10.399999999999999,9.15416666666665,1.2458333333333478,1.03833333333333,True,True,True
145,17029.0,9262.0,11631.0,2.24166666666667,2.24166666666667,0.5445734619346381,2012,0.43365483659518683,9.15416666666665,9.15416666666665,0.0,0.0,False,True,True
146,17033.0,2858.0,5585.0,0.0808333333333333,0.0808333333333333,0.6487396910210245,2012,0.3319781623881984,7.6243055555555355,7.6243055555555355,0.0,0.0,False,False,False
580,17033.0,1992.0,6277.0,1.025,0.0808333333333333,0.4378182325451629,2016,0.13894120108809374,12.649999999999999,7.6243055555555355,5.025694444444463,0.9441666666666666,True,True,False
581,17035.0,1031.0,4206.0,0.5,1.08333333333333,0.505407354001442,2016,0.12388848834414803,13.899999999999999,6.125,7.774999999999999,-0.5833333333333299,True,True,True
147,17035.0,1641.0,3509.0,1.08333333333333,1.08333333333333,0.6627006610009443,2012,0.30991501416430595,6.125,6.125,0.0,0.0,False,True,True
582,17037.0,20466.0,19091.0,0.06,3.2244642857142902,0.18687353171495694,2016,0.20033281127642913,11.725000000000001,5.291666666666683,6.4333333333333185,-3.16446428571429,True,False,True
148,17037.0,21207.0,18934.0,3.2244642857142902,3.2244642857142902,0.4607709529835491,2012,0.5160858561277134,5.291666666666683,5.291666666666683,0.0,0.0,False,True,True
584,17041.0,1949.0,5698.0,0.33333333333333304,1.48333333333333,0.45391539870947184,2016,0.1552616904325659,13.350000000000001,6.624999999999986,6.725000000000016,-1.149999999999997,True,True,True
150,17041.0,2430.0,5334.0,1.48333333333333,1.48333333333333,0.6754463720400152,2012,0.30771178928707105,6.624999999999986,6.624999999999986,0.0,0.0,False,True,True
586,17045.0,1793.0,5645.0,0.3666666666666671,1.67222222222222,0.4036179036179036,2016,0.1281996281996282,11.950000000000001,6.108333333333333,5.841666666666668,-1.305555555555553,True,True,True
152,17045.0,2565.0,5132.0,1.67222222222222,1.67222222222222,0.6563499168691649,2012,0.32804706484205143,6.108333333333333,6.108333333333333,0.0,0.0,False,True,True
153,17047.0,754.0,2405.0,0.45,0.45,0.7450433705080545,2012,0.23358116480793062,9.450000000000001,9.450000000000001,0.0,0.0,False,True,True
154,17049.0,3861.0,12501.0,1.4388888888888898,1.4388888888888898,0.7524829952446879,2012,0.23240835490278697,7.336666666666665,7.336666666666665,0.0,0.0,False,True,True
588,17049.0,3083.0,13635.0,0.0,1.4388888888888898,0.5575774924347755,2016,0.12607344401733867,14.149999999999999,7.336666666666665,6.8133333333333335,-1.4388888888888898,True,False,True
155,17051.0,2853.0,5951.0,2.8,2.8,0.6633597146360495,2012,0.31802474640508305,6.687499999999984,6.687499999999984,0.0,0.0,False,True,True
589,17051.0,1819.0,7372.0,0.0,2.8,0.49908604698395503,2016,0.12314670638413107,11.950000000000001,6.687499999999984,5.262500000000017,-2.8,True,False,True
156,17053.0,1656.0,4229.0,1.34166666666667,1.34166666666667,0.7041292041292041,2012,0.2757242757242757,5.937499999999984,5.937499999999984,0.0,0.0,False,True,True
590,17053.0,1414.0,4480.0,0.125,1.34166666666667,0.46734821614855,2016,0.14750678072188608,11.35,5.937499999999984,5.412500000000016,-1.21666666666667,True,False,True
591,17055.0,4727.0,13116.0,0.0,1.79722222222222,0.46614777694850196,2016,0.16799943135373352,13.9,6.750000000000015,7.149999999999985,-1.79722222222222,True,False,True
157,17055.0,7254.0,10267.0,1.79722222222222,1.79722222222222,0.5731271631126493,2012,0.40493468795355586,6.750000000000015,6.750000000000015,0.0,0.0,False,True,True
158,17057.0,8328.0,6632.0,4.7833333333333306,4.7833333333333306,0.4318833029434749,2012,0.5423287314404793,8.8875,8.8875,0.0,0.0,False,True,True
592,17057.0,6133.0,8492.0,1.53333333333333,4.7833333333333306,0.32876500193573366,2016,0.23743708865660085,10.549999999999999,8.8875,1.6624999999999996,-3.2500000000000004,True,True,True
159,17059.0,1029.0,1492.0,0.0,0.0,0.5798678585308978,2012,0.39992226972405753,16.674999999999997,16.674999999999997,0.0,0.0,False,False,False
160,17061.0,2023.0,3451.0,1.41944444444444,1.41944444444444,0.6138384916399857,2012,0.3598363571682675,6.94166666666665,6.94166666666665,0.0,0.0,False,True,True
594,17061.0,1205.0,4145.0,0.25,1.41944444444444,0.45044555531406216,2016,0.13094979352314715,14.200000000000001,6.94166666666665,7.258333333333351,-1.16944444444444,True,True,True
161,17063.0,9451.0,11343.0,2.67615740740741,2.67615740740741,0.5339389945396347,2012,0.4448785539446432,6.762500000000014,6.762500000000014,0.0,0.0,False,True,True
595,17063.0,8065.0,13454.0,0.427272727272727,2.67615740740741,0.35253118121790167,2016,0.21132480872025994,14.15,6.762500000000014,7.387499999999986,-2.248884680134683,True,True,True
163,17067.0,3650.0,5271.0,8.56851851851852,8.56851851851852,0.578531445505433,2012,0.40061464164197125,7.277083333333335,7.277083333333335,0.0,0.0,False,True,True
597,17067.0,2139.0,6430.0,3.56,8.56851851851852,0.4844786015672092,2016,0.16116636528028933,13.675,7.277083333333335,6.397916666666665,-5.008518518518519,True,True,True
598,17069.0,420.0,1653.0,0.0,0.0,0.5250952986022872,2016,0.13341804320203304,12.75,6.808333333333318,5.941666666666682,0.0,True,False,False
164,17069.0,742.0,1535.0,0.0,0.0,0.6587982832618026,2012,0.3184549356223176,6.808333333333318,6.808333333333318,0.0,0.0,False,False,False
165,17071.0,1978.0,1541.0,8.01666666666667,8.01666666666667,0.4318946188340807,2012,0.554372197309417,6.633333333333316,6.633333333333316,0.0,0.0,False,True,True
599,17071.0,1155.0,2155.0,0.0,8.01666666666667,0.44295991778006166,2016,0.23741007194244604,14.450000000000001,6.633333333333316,7.816666666666685,-8.01666666666667,True,False,True
166,17073.0,12332.0,11583.0,6.49166666666667,6.49166666666667,0.47623550694844174,2012,0.5070306718197517,5.591666666666684,5.591666666666684,0.0,0.0,False,True,True
600,17073.0,8871.0,13985.0,0.0,6.49166666666667,0.38321367896092506,2016,0.24308105441990463,11.483333333333317,5.591666666666684,5.891666666666633,-6.49166666666667,True,False,True
601,17075.0,2504.0,9750.0,1.02,0.928055555555556,0.4975505205143907,2016,0.1277811798326189,13.9,6.51,7.390000000000001,0.09194444444444405,True,True,True
167,17075.0,3413.0,9120.0,0.928055555555556,0.928055555555556,0.7133917396745932,2012,0.26697434292866085,6.51,6.51,0.0,0.0,False,True,True
602,17077.0,11634.0,10843.0,0.0,1.36111111111111,0.25588804455562375,2016,0.274555151743994,14.025,8.420833333333317,5.604166666666684,-1.36111111111111,True,False,True
168,17077.0,13319.0,9864.0,1.36111111111111,1.36111111111111,0.4107946026986507,2012,0.5546809928369149,8.420833333333317,8.420833333333317,0.0,0.0,False,True,True
604,17081.0,4425.0,11695.0,0.0,0.40416666666666706,0.36919531521293053,2016,0.13969125864191684,12.75,7.074999999999986,5.675000000000014,-0.40416666666666706,True,False,True
169,17081.0,6089.0,9811.0,0.40416666666666706,0.40416666666666706,0.6011642156862745,2012,0.37310049019607844,7.074999999999986,7.074999999999986,0.0,0.0,False,True,True
605,17083.0,2679.0,7748.0,0.0,1.26666666666667,0.41064235743057026,2016,0.14198643205427178,14.200000000000001,7.083333333333333,7.116666666666668,-1.26666666666667,True,False,True
170,17083.0,3667.0,6039.0,1.26666666666667,1.26666666666667,0.6063861833517421,2012,0.36820965960437796,7.083333333333333,7.083333333333333,0.0,0.0,False,True,True
606,17085.0,4462.0,6121.0,0.8,2.09166666666667,0.3574515300163513,2016,0.26056996028965196,11.05,4.8347222222222,6.215277777777801,-1.2916666666666698,True,True,True
171,17085.0,5667.0,5534.0,2.09166666666667,2.09166666666667,0.48420684224341587,2012,0.4958439058535305,4.8347222222222,4.8347222222222,0.0,0.0,False,True,True
175,17095.0,13451.0,9408.0,8.15714285714286,8.15714285714286,0.40415843285505626,2012,0.5778417389810121,5.788888888888877,5.788888888888877,0.0,0.0,False,True,True
611,17095.0,10083.0,10737.0,0.11428571428571402,8.15714285714286,0.6499394673123486,2016,0.6103510895883777,11.799999999999999,5.788888888888877,6.011111111111122,-8.042857142857146,True,False,True
177,17101.0,2011.0,3857.0,0.213888888888889,0.213888888888889,0.6440140257138086,2012,0.3357822674903991,8.018750000000018,8.018750000000018,0.0,0.0,False,False,False
614,17101.0,1290.0,4521.0,0.625,0.213888888888889,0.4402570844288636,2016,0.12562080046742624,14.3,8.018750000000018,6.281249999999982,0.411111111111111,True,True,False
178,17103.0,6937.0,8059.0,3.77833333333333,3.77833333333333,0.5266976014639566,2012,0.45336906084569634,4.683333333333334,4.683333333333334,0.0,0.0,False,True,True
