state,date,outside
MN,2020-05-18,-0.177
MS,2020-05-18,-0.10300000000000001
MO,2020-05-18,-0.125
MT,2020-05-18,-0.0717
NE,2020-05-18,-0.14300000000000002
NV,2020-05-18,-0.182
NH,2020-05-18,-0.161
NJ,2020-05-18,-0.22699999999999998
NM,2020-05-18,-0.152
NY,2020-05-18,-0.221
NC,2020-05-18,-0.133
ND,2020-05-18,-0.0982
OH,2020-05-18,-0.142
OK,2020-05-18,-0.105
OR,2020-05-18,-0.155
PA,2020-05-18,-0.166
RI,2020-05-18,-0.172
SC,2020-05-18,-0.11
SD,2020-05-18,-0.11800000000000001
TN,2020-05-18,-0.106
TX,2020-05-18,-0.166
UT,2020-05-18,-0.124
VT,2020-05-18,-0.156
VA,2020-05-18,-0.17600000000000002
WA,2020-05-18,-0.174
WV,2020-05-18,-0.098
WI,2020-05-18,-0.161
WY,2020-05-18,-0.0812
AL,2020-05-19,-0.105
AK,2020-05-19,-0.0787
AZ,2020-05-19,-0.138
AR,2020-05-19,-0.0968
CA,2020-05-19,-0.20199999999999999
CO,2020-05-19,-0.155
CT,2020-05-19,-0.17800000000000002
DE,2020-05-19,-0.165
DC,2020-05-19,-0.263
FL,2020-05-19,-0.158
GA,2020-05-19,-0.14
HI,2020-05-19,-0.203
ID,2020-05-19,-0.0923
IL,2020-05-19,-0.192
IN,2020-05-19,-0.135
IA,2020-05-19,-0.136
KS,2020-05-19,-0.11699999999999999
KY,2020-05-19,-0.133
LA,2020-05-19,-0.135
ME,2020-05-19,-0.12
MD,2020-05-19,-0.209
MA,2020-05-19,-0.213
MI,2020-05-19,-0.187
MN,2020-05-19,-0.174
MS,2020-05-19,-0.102
MO,2020-05-19,-0.122
MT,2020-05-19,-0.0676
NE,2020-05-19,-0.142
NV,2020-05-19,-0.18100000000000002
NH,2020-05-19,-0.158
NJ,2020-05-19,-0.226
NM,2020-05-19,-0.151
NY,2020-05-19,-0.21899999999999997
NC,2020-05-19,-0.136
ND,2020-05-19,-0.0941
OH,2020-05-19,-0.142
OK,2020-05-19,-0.0999
OR,2020-05-19,-0.152
PA,2020-05-19,-0.165
RI,2020-05-19,-0.171
SC,2020-05-19,-0.11
SD,2020-05-19,-0.114
TN,2020-05-19,-0.105
TX,2020-05-19,-0.162
UT,2020-05-19,-0.12300000000000001
VT,2020-05-19,-0.151
VA,2020-05-19,-0.177
WA,2020-05-19,-0.17300000000000001
WV,2020-05-19,-0.098
WI,2020-05-19,-0.161
WY,2020-05-19,-0.0784
AL,2020-05-20,-0.10400000000000001
AK,2020-05-20,-0.0787
AZ,2020-05-20,-0.135
AR,2020-05-20,-0.0936
CA,2020-05-20,-0.2
CO,2020-05-20,-0.153
CT,2020-05-20,-0.177
DE,2020-05-20,-0.163
DC,2020-05-20,-0.263
FL,2020-05-20,-0.157
GA,2020-05-20,-0.142
HI,2020-05-20,-0.201
ID,2020-05-20,-0.0907
IL,2020-05-20,-0.191
IN,2020-05-20,-0.133
IA,2020-05-20,-0.131
KS,2020-05-20,-0.11
KY,2020-05-20,-0.129
LA,2020-05-20,-0.132
ME,2020-05-20,-0.11699999999999999
MD,2020-05-20,-0.209
MA,2020-05-20,-0.21
MI,2020-05-20,-0.184
MN,2020-05-20,-0.168
MS,2020-05-20,-0.102
MO,2020-05-20,-0.11800000000000001
MT,2020-05-20,-0.066
NE,2020-05-20,-0.13699999999999998
NV,2020-05-20,-0.17800000000000002
NH,2020-05-20,-0.155
NJ,2020-05-20,-0.22399999999999998
NM,2020-05-20,-0.149
NY,2020-05-20,-0.215
NC,2020-05-20,-0.139
ND,2020-05-20,-0.0877
OH,2020-05-20,-0.14
OK,2020-05-20,-0.0967
OR,2020-05-20,-0.151
PA,2020-05-20,-0.165
RI,2020-05-20,-0.16699999999999998
SC,2020-05-20,-0.111
SD,2020-05-20,-0.109
TN,2020-05-20,-0.10300000000000001
TX,2020-05-20,-0.159
UT,2020-05-20,-0.121
VT,2020-05-20,-0.147
VA,2020-05-20,-0.177
WA,2020-05-20,-0.17300000000000001
WV,2020-05-20,-0.0996
WI,2020-05-20,-0.156
WY,2020-05-20,-0.0752
AL,2020-05-21,-0.102
AK,2020-05-21,-0.0787
AZ,2020-05-21,-0.133
AR,2020-05-21,-0.0922
CA,2020-05-21,-0.19899999999999998
CO,2020-05-21,-0.149
CT,2020-05-21,-0.175
DE,2020-05-21,-0.165
DC,2020-05-21,-0.262
FL,2020-05-21,-0.158
GA,2020-05-21,-0.14
HI,2020-05-21,-0.198
ID,2020-05-21,-0.0878
IL,2020-05-21,-0.18600000000000003
IN,2020-05-21,-0.129
IA,2020-05-21,-0.125
KS,2020-05-21,-0.107
KY,2020-05-21,-0.129
LA,2020-05-21,-0.125
ME,2020-05-21,-0.11599999999999999
MD,2020-05-21,-0.209
MA,2020-05-21,-0.20800000000000002
MI,2020-05-21,-0.175
MN,2020-05-21,-0.16699999999999998
MS,2020-05-21,-0.102
MO,2020-05-21,-0.115
MT,2020-05-21,-0.066
NE,2020-05-21,-0.136
NV,2020-05-21,-0.175
NH,2020-05-21,-0.153
NJ,2020-05-21,-0.221
NM,2020-05-21,-0.146
NY,2020-05-21,-0.213
NC,2020-05-21,-0.14300000000000002
ND,2020-05-21,-0.0833
OH,2020-05-21,-0.136
OK,2020-05-21,-0.0952
OR,2020-05-21,-0.14800000000000002
PA,2020-05-21,-0.163
RI,2020-05-21,-0.166
SC,2020-05-21,-0.114
SD,2020-05-21,-0.107
TN,2020-05-21,-0.10300000000000001
TX,2020-05-21,-0.156
UT,2020-05-21,-0.11900000000000001
VT,2020-05-21,-0.14400000000000002
VA,2020-05-21,-0.177
WA,2020-05-21,-0.17300000000000001
WV,2020-05-21,-0.0996
WI,2020-05-21,-0.15
WY,2020-05-21,-0.0724
AL,2020-05-22,-0.102
AK,2020-05-22,-0.0787
AZ,2020-05-22,-0.132
AR,2020-05-22,-0.0894
CA,2020-05-22,-0.19699999999999998
CO,2020-05-22,-0.145
CT,2020-05-22,-0.171
DE,2020-05-22,-0.168
DC,2020-05-22,-0.265
FL,2020-05-22,-0.154
GA,2020-05-22,-0.14
HI,2020-05-22,-0.19699999999999998
ID,2020-05-22,-0.0864
IL,2020-05-22,-0.184
IN,2020-05-22,-0.12300000000000001
IA,2020-05-22,-0.124
KS,2020-05-22,-0.105
KY,2020-05-22,-0.124
LA,2020-05-22,-0.11900000000000001
ME,2020-05-22,-0.109
MD,2020-05-22,-0.21100000000000002
MA,2020-05-22,-0.203
MI,2020-05-22,-0.171
MN,2020-05-22,-0.165
MS,2020-05-22,-0.0975
MO,2020-05-22,-0.111
MT,2020-05-22,-0.0618
NE,2020-05-22,-0.13699999999999998
NV,2020-05-22,-0.172
NH,2020-05-22,-0.14800000000000002
NJ,2020-05-22,-0.221
NM,2020-05-22,-0.145
NY,2020-05-22,-0.21
NC,2020-05-22,-0.145
ND,2020-05-22,-0.0806
OH,2020-05-22,-0.132
OK,2020-05-22,-0.0911
OR,2020-05-22,-0.147
PA,2020-05-22,-0.163
RI,2020-05-22,-0.162
SC,2020-05-22,-0.114
SD,2020-05-22,-0.105
TN,2020-05-22,-0.10300000000000001
TX,2020-05-22,-0.152
UT,2020-05-22,-0.11599999999999999
VT,2020-05-22,-0.13699999999999998
VA,2020-05-22,-0.17800000000000002
WA,2020-05-22,-0.17300000000000001
WV,2020-05-22,-0.0982
WI,2020-05-22,-0.147
WY,2020-05-22,-0.0682
AL,2020-05-23,-0.102
AK,2020-05-23,-0.0762
AZ,2020-05-23,-0.129
AR,2020-05-23,-0.0819
CA,2020-05-23,-0.192
CO,2020-05-23,-0.14
CT,2020-05-23,-0.17800000000000002
DE,2020-05-23,-0.17
DC,2020-05-23,-0.262
FL,2020-05-23,-0.149
GA,2020-05-23,-0.135
HI,2020-05-23,-0.19399999999999998
ID,2020-05-23,-0.0864
IL,2020-05-23,-0.18100000000000002
IN,2020-05-23,-0.11800000000000001
IA,2020-05-23,-0.11599999999999999
KS,2020-05-23,-0.0946
KY,2020-05-23,-0.11900000000000001
LA,2020-05-23,-0.114
ME,2020-05-23,-0.10099999999999999
MD,2020-05-23,-0.209
MA,2020-05-23,-0.205
MI,2020-05-23,-0.166
MN,2020-05-23,-0.16
MS,2020-05-23,-0.095
MO,2020-05-23,-0.10099999999999999
MT,2020-05-23,-0.0643
NE,2020-05-23,-0.125
NV,2020-05-23,-0.17
NH,2020-05-23,-0.145
NJ,2020-05-23,-0.22899999999999998
NM,2020-05-23,-0.142
NY,2020-05-23,-0.212
NC,2020-05-23,-0.142
ND,2020-05-23,-0.0756
OH,2020-05-23,-0.124
OK,2020-05-23,-0.0836
OR,2020-05-23,-0.139
PA,2020-05-23,-0.163
RI,2020-05-23,-0.16899999999999998
SC,2020-05-23,-0.109
SD,2020-05-23,-0.0896
TN,2020-05-23,-0.10099999999999999
TX,2020-05-23,-0.139
UT,2020-05-23,-0.11599999999999999
VT,2020-05-23,-0.127
VA,2020-05-23,-0.17600000000000002
WA,2020-05-23,-0.165
WV,2020-05-23,-0.0932
WI,2020-05-23,-0.145
WY,2020-05-23,-0.0657
AL,2020-05-24,-0.0936
AK,2020-05-24,-0.0791
AZ,2020-05-24,-0.12300000000000001
AR,2020-05-24,-0.0732
CA,2020-05-24,-0.183
CO,2020-05-24,-0.14300000000000002
CT,2020-05-24,-0.17
DE,2020-05-24,-0.16699999999999998
DC,2020-05-24,-0.256
FL,2020-05-24,-0.146
GA,2020-05-24,-0.132
HI,2020-05-24,-0.18899999999999997
ID,2020-05-24,-0.0777
IL,2020-05-24,-0.16399999999999998
IN,2020-05-24,-0.10400000000000001
IA,2020-05-24,-0.105
KS,2020-05-24,-0.0888
KY,2020-05-24,-0.111
LA,2020-05-24,-0.109
ME,2020-05-24,-0.0955
MD,2020-05-24,-0.20600000000000002
MA,2020-05-24,-0.19699999999999998
MI,2020-05-24,-0.146
MN,2020-05-24,-0.146
MS,2020-05-24,-0.0863
MO,2020-05-24,-0.0919
MT,2020-05-24,-0.0614
NE,2020-05-24,-0.11900000000000001
NV,2020-05-24,-0.161
NH,2020-05-24,-0.136
NJ,2020-05-24,-0.22
NM,2020-05-24,-0.13699999999999998
NY,2020-05-24,-0.204
NC,2020-05-24,-0.139
ND,2020-05-24,-0.0814
OH,2020-05-24,-0.113
OK,2020-05-24,-0.0807
OR,2020-05-24,-0.13
PA,2020-05-24,-0.155
RI,2020-05-24,-0.158
SC,2020-05-24,-0.106
SD,2020-05-24,-0.0838
TN,2020-05-24,-0.092
TX,2020-05-24,-0.136
UT,2020-05-24,-0.11
VT,2020-05-24,-0.11800000000000001
VA,2020-05-24,-0.17300000000000001
WA,2020-05-24,-0.156
WV,2020-05-24,-0.0903
WI,2020-05-24,-0.122
WY,2020-05-24,-0.0686
AL,2020-05-25,-0.105
AK,2020-05-25,-0.0876
AZ,2020-05-25,-0.134
AR,2020-05-25,-0.0901
CA,2020-05-25,-0.19
CO,2020-05-25,-0.153
CT,2020-05-25,-0.18
DE,2020-05-25,-0.17600000000000002
DC,2020-05-25,-0.253
FL,2020-05-25,-0.159
GA,2020-05-25,-0.14300000000000002
HI,2020-05-25,-0.19899999999999998
ID,2020-05-25,-0.0828
IL,2020-05-25,-0.174
IN,2020-05-25,-0.114
IA,2020-05-25,-0.11800000000000001
KS,2020-05-25,-0.106
KY,2020-05-25,-0.11699999999999999
LA,2020-05-25,-0.122
ME,2020-05-25,-0.106
MD,2020-05-25,-0.214
MA,2020-05-25,-0.203
MI,2020-05-25,-0.147
MN,2020-05-25,-0.154
MS,2020-05-25,-0.0998
MO,2020-05-25,-0.10400000000000001
MT,2020-05-25,-0.0682
NE,2020-05-25,-0.13699999999999998
NV,2020-05-25,-0.168
NH,2020-05-25,-0.147
NJ,2020-05-25,-0.22899999999999998
NM,2020-05-25,-0.145
NY,2020-05-25,-0.207
NC,2020-05-25,-0.14800000000000002
ND,2020-05-25,-0.0932
OH,2020-05-25,-0.12
OK,2020-05-25,-0.0993
OR,2020-05-25,-0.135
PA,2020-05-25,-0.161
RI,2020-05-25,-0.168
SC,2020-05-25,-0.11800000000000001
SD,2020-05-25,-0.10099999999999999
TN,2020-05-25,-0.10400000000000001
TX,2020-05-25,-0.15
UT,2020-05-25,-0.113
VT,2020-05-25,-0.126
VA,2020-05-25,-0.18
WA,2020-05-25,-0.168
WV,2020-05-25,-0.0988
WI,2020-05-25,-0.128
WY,2020-05-25,-0.0788
AL,2020-05-26,-0.095
AK,2020-05-26,-0.0777
AZ,2020-05-26,-0.122
AR,2020-05-26,-0.0746
CA,2020-05-26,-0.18100000000000002
CO,2020-05-26,-0.14
CT,2020-05-26,-0.168
DE,2020-05-26,-0.16399999999999998
DC,2020-05-26,-0.254
FL,2020-05-26,-0.146
GA,2020-05-26,-0.132
HI,2020-05-26,-0.187
ID,2020-05-26,-0.0749
IL,2020-05-26,-0.159
IN,2020-05-26,-0.0996
IA,2020-05-26,-0.105
KS,2020-05-26,-0.0902
KY,2020-05-26,-0.107
LA,2020-05-26,-0.11
ME,2020-05-26,-0.0941
MD,2020-05-26,-0.203
MA,2020-05-26,-0.19399999999999998
MI,2020-05-26,-0.142
MN,2020-05-26,-0.147
MS,2020-05-26,-0.0863
MO,2020-05-26,-0.0905
MT,2020-05-26,-0.06
NE,2020-05-26,-0.12
NV,2020-05-26,-0.158
NH,2020-05-26,-0.135
NJ,2020-05-26,-0.21600000000000003
NM,2020-05-26,-0.135
NY,2020-05-26,-0.201
NC,2020-05-26,-0.132
ND,2020-05-26,-0.08
OH,2020-05-26,-0.109
OK,2020-05-26,-0.0807
OR,2020-05-26,-0.128
PA,2020-05-26,-0.152
RI,2020-05-26,-0.155
SC,2020-05-26,-0.10400000000000001
SD,2020-05-26,-0.0824
TN,2020-05-26,-0.0906
TX,2020-05-26,-0.136
UT,2020-05-26,-0.109
VT,2020-05-26,-0.11699999999999999
VA,2020-05-26,-0.16899999999999998
WA,2020-05-26,-0.154
WV,2020-05-26,-0.0861
WI,2020-05-26,-0.11800000000000001
WY,2020-05-26,-0.0658
AL,2020-05-27,-0.0982
AK,2020-05-27,-0.0745
AZ,2020-05-27,-0.122
AR,2020-05-27,-0.0762
CA,2020-05-27,-0.179
CO,2020-05-27,-0.139
CT,2020-05-27,-0.165
DE,2020-05-27,-0.161
DC,2020-05-27,-0.252
FL,2020-05-27,-0.14400000000000002
GA,2020-05-27,-0.131
HI,2020-05-27,-0.18600000000000003
ID,2020-05-27,-0.0685
IL,2020-05-27,-0.159
IN,2020-05-27,-0.0964
IA,2020-05-27,-0.10300000000000001
KS,2020-05-27,-0.0902
KY,2020-05-27,-0.105
LA,2020-05-27,-0.11
ME,2020-05-27,-0.0941
MD,2020-05-27,-0.2
MA,2020-05-27,-0.191
MI,2020-05-27,-0.142
MN,2020-05-27,-0.147
MS,2020-05-27,-0.0863
MO,2020-05-27,-0.0905
MT,2020-05-27,-0.0552
NE,2020-05-27,-0.12
NV,2020-05-27,-0.156
NH,2020-05-27,-0.133
NJ,2020-05-27,-0.214
NM,2020-05-27,-0.134
NY,2020-05-27,-0.19899999999999998
NC,2020-05-27,-0.129
ND,2020-05-27,-0.0768
OH,2020-05-27,-0.105
OK,2020-05-27,-0.0807
OR,2020-05-27,-0.124
PA,2020-05-27,-0.149
RI,2020-05-27,-0.153
SC,2020-05-27,-0.102
SD,2020-05-27,-0.0808
TN,2020-05-27,-0.0906
TX,2020-05-27,-0.136
UT,2020-05-27,-0.105
VT,2020-05-27,-0.11699999999999999
VA,2020-05-27,-0.166
WA,2020-05-27,-0.149
WV,2020-05-27,-0.0813
WI,2020-05-27,-0.11599999999999999
WY,2020-05-27,-0.0642
AL,2020-05-28,-0.0982
AK,2020-05-28,-0.0702
AZ,2020-05-28,-0.122
AR,2020-05-28,-0.0776
CA,2020-05-28,-0.17800000000000002
CO,2020-05-28,-0.13699999999999998
CT,2020-05-28,-0.165
DE,2020-05-28,-0.161
DC,2020-05-28,-0.252
FL,2020-05-28,-0.14300000000000002
GA,2020-05-28,-0.131
HI,2020-05-28,-0.184
ID,2020-05-28,-0.0642
IL,2020-05-28,-0.159
IN,2020-05-28,-0.0964
IA,2020-05-28,-0.105
KS,2020-05-28,-0.0902
KY,2020-05-28,-0.102
LA,2020-05-28,-0.11
ME,2020-05-28,-0.0941
MD,2020-05-28,-0.2
MA,2020-05-28,-0.18899999999999997
MI,2020-05-28,-0.14300000000000002
MN,2020-05-28,-0.146
MS,2020-05-28,-0.0863
MO,2020-05-28,-0.092
MT,2020-05-28,-0.0509
NE,2020-05-28,-0.11699999999999999
NV,2020-05-28,-0.156
NH,2020-05-28,-0.133
NJ,2020-05-28,-0.214
NM,2020-05-28,-0.134
NY,2020-05-28,-0.19899999999999998
NC,2020-05-28,-0.12300000000000001
ND,2020-05-28,-0.0768
OH,2020-05-28,-0.10400000000000001
OK,2020-05-28,-0.0807
OR,2020-05-28,-0.122
PA,2020-05-28,-0.149
RI,2020-05-28,-0.153
SC,2020-05-28,-0.10099999999999999
SD,2020-05-28,-0.0794
TN,2020-05-28,-0.0891
TX,2020-05-28,-0.136
UT,2020-05-28,-0.105
VT,2020-05-28,-0.11699999999999999
VA,2020-05-28,-0.16399999999999998
WA,2020-05-28,-0.14400000000000002
WV,2020-05-28,-0.0785
WI,2020-05-28,-0.11699999999999999
WY,2020-05-28,-0.0614
AL,2020-05-29,-0.0968
AK,2020-05-29,-0.0674
AZ,2020-05-29,-0.122
AR,2020-05-29,-0.0762
CA,2020-05-29,-0.17600000000000002
CO,2020-05-29,-0.13699999999999998
CT,2020-05-29,-0.166
DE,2020-05-29,-0.158
DC,2020-05-29,-0.248
FL,2020-05-29,-0.14300000000000002
GA,2020-05-29,-0.131
HI,2020-05-29,-0.183
ID,2020-05-29,-0.0601
IL,2020-05-29,-0.158
IN,2020-05-29,-0.0964
IA,2020-05-29,-0.10300000000000001
KS,2020-05-29,-0.086
KY,2020-05-29,-0.102
LA,2020-05-29,-0.11
ME,2020-05-29,-0.0955
MD,2020-05-29,-0.196
MA,2020-05-29,-0.191
MI,2020-05-29,-0.14300000000000002
MN,2020-05-29,-0.147
MS,2020-05-29,-0.0863
MO,2020-05-29,-0.0892
MT,2020-05-29,-0.0481
NE,2020-05-29,-0.11199999999999999
NV,2020-05-29,-0.156
NH,2020-05-29,-0.135
NJ,2020-05-29,-0.213
NM,2020-05-29,-0.134
NY,2020-05-29,-0.201
NC,2020-05-29,-0.12300000000000001
ND,2020-05-29,-0.0754
OH,2020-05-29,-0.10400000000000001
OK,2020-05-29,-0.0779
OR,2020-05-29,-0.12
PA,2020-05-29,-0.147
RI,2020-05-29,-0.155
SC,2020-05-29,-0.10099999999999999
SD,2020-05-29,-0.0766
TN,2020-05-29,-0.0864
TX,2020-05-29,-0.136
UT,2020-05-29,-0.105
VT,2020-05-29,-0.11900000000000001
VA,2020-05-29,-0.163
WA,2020-05-29,-0.142
WV,2020-05-29,-0.0771
WI,2020-05-29,-0.11699999999999999
WY,2020-05-29,-0.06
AL,2020-05-30,-0.0943
AK,2020-05-30,-0.0674
AZ,2020-05-30,-0.122
AR,2020-05-30,-0.0737
CA,2020-05-30,-0.179
CO,2020-05-30,-0.13699999999999998
CT,2020-05-30,-0.154
DE,2020-05-30,-0.153
DC,2020-05-30,-0.245
FL,2020-05-30,-0.14300000000000002
GA,2020-05-30,-0.131
HI,2020-05-30,-0.18
ID,2020-05-30,-0.0551
IL,2020-05-30,-0.151
IN,2020-05-30,-0.0939
IA,2020-05-30,-0.10099999999999999
KS,2020-05-30,-0.086
KY,2020-05-30,-0.09699999999999999
LA,2020-05-30,-0.105
ME,2020-05-30,-0.098
MD,2020-05-30,-0.193
MA,2020-05-30,-0.183
MI,2020-05-30,-0.14300000000000002
MN,2020-05-30,-0.145
MS,2020-05-30,-0.0838
MO,2020-05-30,-0.0892
MT,2020-05-30,-0.0406
NE,2020-05-30,-0.11900000000000001
NV,2020-05-30,-0.156
NH,2020-05-30,-0.135
NJ,2020-05-30,-0.2
NM,2020-05-30,-0.134
NY,2020-05-30,-0.193
NC,2020-05-30,-0.12300000000000001
ND,2020-05-30,-0.0729
OH,2020-05-30,-0.10400000000000001
OK,2020-05-30,-0.0754
OR,2020-05-30,-0.125
PA,2020-05-30,-0.142
RI,2020-05-30,-0.145
SC,2020-05-30,-0.10300000000000001
SD,2020-05-30,-0.0766
TN,2020-05-30,-0.0839
TX,2020-05-30,-0.134
UT,2020-05-30,-0.10300000000000001
VT,2020-05-30,-0.122
VA,2020-05-30,-0.163
WA,2020-05-30,-0.149
WV,2020-05-30,-0.0771
WI,2020-05-30,-0.11199999999999999
WY,2020-05-30,-0.055
AL,2020-05-31,-0.0943
AK,2020-05-31,-0.0674
AZ,2020-05-31,-0.128
AR,2020-05-31,-0.0737
CA,2020-05-31,-0.182
CO,2020-05-31,-0.131
CT,2020-05-31,-0.154
DE,2020-05-31,-0.14800000000000002
DC,2020-05-31,-0.24
FL,2020-05-31,-0.14
GA,2020-05-31,-0.131
HI,2020-05-31,-0.18
ID,2020-05-31,-0.0551
IL,2020-05-31,-0.151
IN,2020-05-31,-0.0968
IA,2020-05-31,-0.0979
KS,2020-05-31,-0.086
KY,2020-05-31,-0.09699999999999999
LA,2020-05-31,-0.102
ME,2020-05-31,-0.10099999999999999
MD,2020-05-31,-0.188
MA,2020-05-31,-0.183
MI,2020-05-31,-0.146
MN,2020-05-31,-0.142
MS,2020-05-31,-0.0838
MO,2020-05-31,-0.0863
MT,2020-05-31,-0.0377
NE,2020-05-31,-0.11599999999999999
NV,2020-05-31,-0.159
NH,2020-05-31,-0.138
NJ,2020-05-31,-0.2
NM,2020-05-31,-0.13699999999999998
NY,2020-05-31,-0.196
NC,2020-05-31,-0.121
ND,2020-05-31,-0.0642
OH,2020-05-31,-0.107
OK,2020-05-31,-0.0725
OR,2020-05-31,-0.128
PA,2020-05-31,-0.145
RI,2020-05-31,-0.14800000000000002
SC,2020-05-31,-0.10300000000000001
SD,2020-05-31,-0.0737
TN,2020-05-31,-0.0839
TX,2020-05-31,-0.134
UT,2020-05-31,-0.106
VT,2020-05-31,-0.131
VA,2020-05-31,-0.157
WA,2020-05-31,-0.155
WV,2020-05-31,-0.0742
WI,2020-05-31,-0.11199999999999999
WY,2020-05-31,-0.0491
