state,date,employment
MI,2020-04-24,-0.353
MN,2020-04-24,-0.22399999999999998
MS,2020-04-24,-0.17800000000000002
MO,2020-04-24,-0.172
MT,2020-04-24,-0.235
NE,2020-04-24,-0.12
NV,2020-04-24,-0.29100000000000004
NH,2020-04-24,-0.28600000000000003
NJ,2020-04-24,-0.27899999999999997
NM,2020-04-24,-0.239
NY,2020-04-24,-0.311
NC,2020-04-24,-0.22699999999999998
ND,2020-04-24,-0.324
OH,2020-04-24,-0.249
OK,2020-04-24,-0.14
OR,2020-04-24,-0.237
PA,2020-04-24,-0.259
RI,2020-04-24,-0.34600000000000003
SC,2020-04-24,-0.22899999999999998
SD,2020-04-24,-0.12300000000000001
TN,2020-04-24,-0.191
TX,2020-04-24,-0.183
UT,2020-04-24,-0.179
VT,2020-04-24,-0.35
VA,2020-04-24,-0.193
WA,2020-04-24,-0.24600000000000002
WV,2020-04-24,-0.19699999999999998
WI,2020-04-24,-0.188
WY,2020-04-24,-0.154
AL,2020-04-25,-0.191
AK,2020-04-25,-0.255
AZ,2020-04-25,-0.17600000000000002
AR,2020-04-25,-0.174
CA,2020-04-25,-0.23199999999999998
CO,2020-04-25,-0.19
CT,2020-04-25,-0.24600000000000002
DE,2020-04-25,-0.21899999999999997
DC,2020-04-25,-0.201
FL,2020-04-25,-0.201
GA,2020-04-25,-0.21600000000000003
HI,2020-04-25,-0.41200000000000003
ID,2020-04-25,-0.162
IL,2020-04-25,-0.17600000000000002
IN,2020-04-25,-0.21
IA,2020-04-25,-0.21600000000000003
KS,2020-04-25,-0.171
KY,2020-04-25,-0.22
LA,2020-04-25,-0.237
ME,2020-04-25,-0.267
MD,2020-04-25,-0.20800000000000002
MA,2020-04-25,-0.285
MI,2020-04-25,-0.35100000000000003
MN,2020-04-25,-0.223
MS,2020-04-25,-0.177
MO,2020-04-25,-0.17
MT,2020-04-25,-0.23399999999999999
NE,2020-04-25,-0.12
NV,2020-04-25,-0.29
NH,2020-04-25,-0.28300000000000003
NJ,2020-04-25,-0.278
NM,2020-04-25,-0.239
NY,2020-04-25,-0.309
NC,2020-04-25,-0.226
ND,2020-04-25,-0.32299999999999995
OH,2020-04-25,-0.247
OK,2020-04-25,-0.139
OR,2020-04-25,-0.237
PA,2020-04-25,-0.257
RI,2020-04-25,-0.34299999999999997
SC,2020-04-25,-0.228
SD,2020-04-25,-0.122
TN,2020-04-25,-0.18899999999999997
TX,2020-04-25,-0.18100000000000002
UT,2020-04-25,-0.17800000000000002
VT,2020-04-25,-0.34700000000000003
VA,2020-04-25,-0.193
WA,2020-04-25,-0.24600000000000002
WV,2020-04-25,-0.196
WI,2020-04-25,-0.18600000000000003
WY,2020-04-25,-0.153
AL,2020-04-26,-0.191
AK,2020-04-26,-0.254
AZ,2020-04-26,-0.175
AR,2020-04-26,-0.17300000000000001
CA,2020-04-26,-0.231
CO,2020-04-26,-0.18899999999999997
CT,2020-04-26,-0.244
DE,2020-04-26,-0.218
DC,2020-04-26,-0.2
FL,2020-04-26,-0.19899999999999998
GA,2020-04-26,-0.214
HI,2020-04-26,-0.41200000000000003
ID,2020-04-26,-0.161
IL,2020-04-26,-0.175
IN,2020-04-26,-0.20800000000000002
IA,2020-04-26,-0.214
KS,2020-04-26,-0.17
KY,2020-04-26,-0.21899999999999997
LA,2020-04-26,-0.237
ME,2020-04-26,-0.263
MD,2020-04-26,-0.207
MA,2020-04-26,-0.28300000000000003
MI,2020-04-26,-0.349
MN,2020-04-26,-0.221
MS,2020-04-26,-0.17600000000000002
MO,2020-04-26,-0.16699999999999998
MT,2020-04-26,-0.23199999999999998
NE,2020-04-26,-0.11800000000000001
NV,2020-04-26,-0.28800000000000003
NH,2020-04-26,-0.27899999999999997
NJ,2020-04-26,-0.27699999999999997
NM,2020-04-26,-0.239
NY,2020-04-26,-0.307
NC,2020-04-26,-0.225
ND,2020-04-26,-0.32299999999999995
OH,2020-04-26,-0.245
OK,2020-04-26,-0.13699999999999998
OR,2020-04-26,-0.237
PA,2020-04-26,-0.255
RI,2020-04-26,-0.34
SC,2020-04-26,-0.22699999999999998
SD,2020-04-26,-0.122
TN,2020-04-26,-0.187
TX,2020-04-26,-0.179
UT,2020-04-26,-0.17800000000000002
VT,2020-04-26,-0.344
VA,2020-04-26,-0.193
WA,2020-04-26,-0.245
WV,2020-04-26,-0.195
WI,2020-04-26,-0.185
WY,2020-04-26,-0.152
AL,2020-04-27,-0.191
AK,2020-04-27,-0.253
AZ,2020-04-27,-0.174
AR,2020-04-27,-0.171
CA,2020-04-27,-0.231
CO,2020-04-27,-0.187
CT,2020-04-27,-0.242
DE,2020-04-27,-0.217
DC,2020-04-27,-0.19899999999999998
FL,2020-04-27,-0.198
GA,2020-04-27,-0.21100000000000002
HI,2020-04-27,-0.41
ID,2020-04-27,-0.161
IL,2020-04-27,-0.174
IN,2020-04-27,-0.20600000000000002
IA,2020-04-27,-0.213
KS,2020-04-27,-0.16899999999999998
KY,2020-04-27,-0.217
LA,2020-04-27,-0.237
ME,2020-04-27,-0.258
MD,2020-04-27,-0.207
MA,2020-04-27,-0.281
MI,2020-04-27,-0.34700000000000003
MN,2020-04-27,-0.22
MS,2020-04-27,-0.174
MO,2020-04-27,-0.165
MT,2020-04-27,-0.23
NE,2020-04-27,-0.11699999999999999
NV,2020-04-27,-0.287
NH,2020-04-27,-0.276
NJ,2020-04-27,-0.275
NM,2020-04-27,-0.239
NY,2020-04-27,-0.306
NC,2020-04-27,-0.223
ND,2020-04-27,-0.32299999999999995
OH,2020-04-27,-0.243
OK,2020-04-27,-0.135
OR,2020-04-27,-0.23600000000000002
PA,2020-04-27,-0.252
RI,2020-04-27,-0.337
SC,2020-04-27,-0.226
SD,2020-04-27,-0.121
TN,2020-04-27,-0.185
TX,2020-04-27,-0.177
UT,2020-04-27,-0.177
VT,2020-04-27,-0.342
VA,2020-04-27,-0.193
WA,2020-04-27,-0.244
WV,2020-04-27,-0.195
WI,2020-04-27,-0.184
WY,2020-04-27,-0.151
AL,2020-04-28,-0.191
AK,2020-04-28,-0.251
AZ,2020-04-28,-0.17300000000000001
AR,2020-04-28,-0.16899999999999998
CA,2020-04-28,-0.22899999999999998
CO,2020-04-28,-0.185
CT,2020-04-28,-0.24
DE,2020-04-28,-0.21600000000000003
DC,2020-04-28,-0.198
FL,2020-04-28,-0.196
GA,2020-04-28,-0.209
HI,2020-04-28,-0.409
ID,2020-04-28,-0.161
IL,2020-04-28,-0.17300000000000001
IN,2020-04-28,-0.204
IA,2020-04-28,-0.21100000000000002
KS,2020-04-28,-0.168
KY,2020-04-28,-0.215
LA,2020-04-28,-0.23600000000000002
ME,2020-04-28,-0.254
MD,2020-04-28,-0.20600000000000002
MA,2020-04-28,-0.27899999999999997
MI,2020-04-28,-0.344
MN,2020-04-28,-0.218
MS,2020-04-28,-0.172
MO,2020-04-28,-0.162
MT,2020-04-28,-0.228
NE,2020-04-28,-0.115
NV,2020-04-28,-0.28600000000000003
NH,2020-04-28,-0.272
NJ,2020-04-28,-0.273
NM,2020-04-28,-0.239
NY,2020-04-28,-0.303
NC,2020-04-28,-0.222
ND,2020-04-28,-0.324
OH,2020-04-28,-0.24
OK,2020-04-28,-0.132
OR,2020-04-28,-0.235
PA,2020-04-28,-0.25
RI,2020-04-28,-0.33399999999999996
SC,2020-04-28,-0.22399999999999998
SD,2020-04-28,-0.121
TN,2020-04-28,-0.183
TX,2020-04-28,-0.175
UT,2020-04-28,-0.17600000000000002
VT,2020-04-28,-0.33899999999999997
VA,2020-04-28,-0.193
WA,2020-04-28,-0.243
WV,2020-04-28,-0.19399999999999998
WI,2020-04-28,-0.183
WY,2020-04-28,-0.151
AL,2020-04-29,-0.191
AK,2020-04-29,-0.248
AZ,2020-04-29,-0.171
AR,2020-04-29,-0.16699999999999998
CA,2020-04-29,-0.228
CO,2020-04-29,-0.183
CT,2020-04-29,-0.237
DE,2020-04-29,-0.214
DC,2020-04-29,-0.19699999999999998
FL,2020-04-29,-0.19399999999999998
GA,2020-04-29,-0.20600000000000002
HI,2020-04-29,-0.40700000000000003
ID,2020-04-29,-0.161
IL,2020-04-29,-0.172
IN,2020-04-29,-0.201
IA,2020-04-29,-0.21
KS,2020-04-29,-0.16699999999999998
KY,2020-04-29,-0.214
LA,2020-04-29,-0.235
ME,2020-04-29,-0.25
MD,2020-04-29,-0.205
MA,2020-04-29,-0.276
MI,2020-04-29,-0.341
MN,2020-04-29,-0.217
MS,2020-04-29,-0.17
MO,2020-04-29,-0.159
MT,2020-04-29,-0.225
NE,2020-04-29,-0.113
NV,2020-04-29,-0.284
NH,2020-04-29,-0.268
NJ,2020-04-29,-0.271
NM,2020-04-29,-0.239
NY,2020-04-29,-0.301
NC,2020-04-29,-0.22
ND,2020-04-29,-0.324
OH,2020-04-29,-0.23800000000000002
OK,2020-04-29,-0.13
OR,2020-04-29,-0.23399999999999999
PA,2020-04-29,-0.248
RI,2020-04-29,-0.33
SC,2020-04-29,-0.222
SD,2020-04-29,-0.12
TN,2020-04-29,-0.18
TX,2020-04-29,-0.17300000000000001
UT,2020-04-29,-0.17600000000000002
VT,2020-04-29,-0.337
VA,2020-04-29,-0.192
WA,2020-04-29,-0.24100000000000002
WV,2020-04-29,-0.193
WI,2020-04-29,-0.182
WY,2020-04-29,-0.15
AL,2020-04-30,-0.192
AK,2020-04-30,-0.24600000000000002
AZ,2020-04-30,-0.16899999999999998
AR,2020-04-30,-0.165
CA,2020-04-30,-0.22699999999999998
CO,2020-04-30,-0.18100000000000002
CT,2020-04-30,-0.23399999999999999
DE,2020-04-30,-0.213
DC,2020-04-30,-0.196
FL,2020-04-30,-0.191
GA,2020-04-30,-0.203
HI,2020-04-30,-0.40399999999999997
ID,2020-04-30,-0.161
IL,2020-04-30,-0.17
IN,2020-04-30,-0.198
IA,2020-04-30,-0.20800000000000002
KS,2020-04-30,-0.166
KY,2020-04-30,-0.212
LA,2020-04-30,-0.23399999999999999
ME,2020-04-30,-0.24600000000000002
MD,2020-04-30,-0.204
MA,2020-04-30,-0.27399999999999997
MI,2020-04-30,-0.33799999999999997
MN,2020-04-30,-0.215
MS,2020-04-30,-0.16699999999999998
MO,2020-04-30,-0.156
MT,2020-04-30,-0.222
NE,2020-04-30,-0.111
NV,2020-04-30,-0.282
NH,2020-04-30,-0.263
NJ,2020-04-30,-0.26899999999999996
NM,2020-04-30,-0.239
NY,2020-04-30,-0.298
NC,2020-04-30,-0.218
ND,2020-04-30,-0.325
OH,2020-04-30,-0.235
OK,2020-04-30,-0.127
OR,2020-04-30,-0.233
PA,2020-04-30,-0.245
RI,2020-04-30,-0.327
SC,2020-04-30,-0.21899999999999997
SD,2020-04-30,-0.12
TN,2020-04-30,-0.17800000000000002
TX,2020-04-30,-0.171
UT,2020-04-30,-0.175
VT,2020-04-30,-0.33399999999999996
VA,2020-04-30,-0.191
WA,2020-04-30,-0.24
WV,2020-04-30,-0.192
WI,2020-04-30,-0.18100000000000002
WY,2020-04-30,-0.149
AL,2020-05-01,-0.192
AK,2020-05-01,-0.243
AZ,2020-05-01,-0.168
AR,2020-05-01,-0.163
CA,2020-05-01,-0.226
CO,2020-05-01,-0.179
CT,2020-05-01,-0.23199999999999998
DE,2020-05-01,-0.21100000000000002
DC,2020-05-01,-0.19399999999999998
FL,2020-05-01,-0.18899999999999997
GA,2020-05-01,-0.2
HI,2020-05-01,-0.402
ID,2020-05-01,-0.161
IL,2020-05-01,-0.16899999999999998
IN,2020-05-01,-0.195
IA,2020-05-01,-0.20600000000000002
KS,2020-05-01,-0.16399999999999998
KY,2020-05-01,-0.21
LA,2020-05-01,-0.233
ME,2020-05-01,-0.24100000000000002
MD,2020-05-01,-0.203
MA,2020-05-01,-0.271
MI,2020-05-01,-0.335
MN,2020-05-01,-0.213
MS,2020-05-01,-0.16399999999999998
MO,2020-05-01,-0.153
MT,2020-05-01,-0.218
NE,2020-05-01,-0.10800000000000001
NV,2020-05-01,-0.28
NH,2020-05-01,-0.259
NJ,2020-05-01,-0.267
NM,2020-05-01,-0.23800000000000002
NY,2020-05-01,-0.29600000000000004
NC,2020-05-01,-0.21600000000000003
ND,2020-05-01,-0.325
OH,2020-05-01,-0.231
OK,2020-05-01,-0.125
OR,2020-05-01,-0.23199999999999998
PA,2020-05-01,-0.242
RI,2020-05-01,-0.32299999999999995
SC,2020-05-01,-0.21600000000000003
SD,2020-05-01,-0.11900000000000001
TN,2020-05-01,-0.175
TX,2020-05-01,-0.168
UT,2020-05-01,-0.175
VT,2020-05-01,-0.332
VA,2020-05-01,-0.191
WA,2020-05-01,-0.237
WV,2020-05-01,-0.191
WI,2020-05-01,-0.179
WY,2020-05-01,-0.14800000000000002
AL,2020-05-02,-0.192
AK,2020-05-02,-0.24
AZ,2020-05-02,-0.165
AR,2020-05-02,-0.161
CA,2020-05-02,-0.22399999999999998
CO,2020-05-02,-0.177
CT,2020-05-02,-0.22899999999999998
DE,2020-05-02,-0.209
DC,2020-05-02,-0.193
FL,2020-05-02,-0.18600000000000003
GA,2020-05-02,-0.19699999999999998
HI,2020-05-02,-0.39899999999999997
ID,2020-05-02,-0.161
IL,2020-05-02,-0.16699999999999998
IN,2020-05-02,-0.192
IA,2020-05-02,-0.205
KS,2020-05-02,-0.163
KY,2020-05-02,-0.20800000000000002
LA,2020-05-02,-0.23199999999999998
ME,2020-05-02,-0.237
MD,2020-05-02,-0.20199999999999999
MA,2020-05-02,-0.268
MI,2020-05-02,-0.331
MN,2020-05-02,-0.21100000000000002
MS,2020-05-02,-0.161
MO,2020-05-02,-0.15
MT,2020-05-02,-0.214
NE,2020-05-02,-0.106
NV,2020-05-02,-0.278
NH,2020-05-02,-0.255
NJ,2020-05-02,-0.265
NM,2020-05-02,-0.237
NY,2020-05-02,-0.293
NC,2020-05-02,-0.213
ND,2020-05-02,-0.324
OH,2020-05-02,-0.228
OK,2020-05-02,-0.122
OR,2020-05-02,-0.23
PA,2020-05-02,-0.239
RI,2020-05-02,-0.319
SC,2020-05-02,-0.213
SD,2020-05-02,-0.11900000000000001
TN,2020-05-02,-0.172
TX,2020-05-02,-0.165
UT,2020-05-02,-0.174
VT,2020-05-02,-0.33
VA,2020-05-02,-0.18899999999999997
WA,2020-05-02,-0.235
WV,2020-05-02,-0.191
WI,2020-05-02,-0.17800000000000002
WY,2020-05-02,-0.14800000000000002
AL,2020-05-03,-0.191
AK,2020-05-03,-0.237
AZ,2020-05-03,-0.163
AR,2020-05-03,-0.159
CA,2020-05-03,-0.222
CO,2020-05-03,-0.174
CT,2020-05-03,-0.226
DE,2020-05-03,-0.207
DC,2020-05-03,-0.191
FL,2020-05-03,-0.183
GA,2020-05-03,-0.193
HI,2020-05-03,-0.395
ID,2020-05-03,-0.16
IL,2020-05-03,-0.166
IN,2020-05-03,-0.188
IA,2020-05-03,-0.203
KS,2020-05-03,-0.161
KY,2020-05-03,-0.205
LA,2020-05-03,-0.23
ME,2020-05-03,-0.233
MD,2020-05-03,-0.201
MA,2020-05-03,-0.265
MI,2020-05-03,-0.327
MN,2020-05-03,-0.21
MS,2020-05-03,-0.158
MO,2020-05-03,-0.147
MT,2020-05-03,-0.209
NE,2020-05-03,-0.10300000000000001
NV,2020-05-03,-0.276
NH,2020-05-03,-0.251
NJ,2020-05-03,-0.262
NM,2020-05-03,-0.23600000000000002
NY,2020-05-03,-0.29
NC,2020-05-03,-0.21100000000000002
ND,2020-05-03,-0.32299999999999995
OH,2020-05-03,-0.22399999999999998
OK,2020-05-03,-0.11900000000000001
OR,2020-05-03,-0.22899999999999998
PA,2020-05-03,-0.23600000000000002
RI,2020-05-03,-0.315
SC,2020-05-03,-0.21
SD,2020-05-03,-0.11900000000000001
TN,2020-05-03,-0.16899999999999998
TX,2020-05-03,-0.162
UT,2020-05-03,-0.17300000000000001
VT,2020-05-03,-0.32799999999999996
VA,2020-05-03,-0.188
WA,2020-05-03,-0.23199999999999998
WV,2020-05-03,-0.19
WI,2020-05-03,-0.177
WY,2020-05-03,-0.147
AL,2020-05-04,-0.191
AK,2020-05-04,-0.233
AZ,2020-05-04,-0.16
AR,2020-05-04,-0.157
CA,2020-05-04,-0.22
CO,2020-05-04,-0.172
CT,2020-05-04,-0.223
DE,2020-05-04,-0.205
DC,2020-05-04,-0.18899999999999997
FL,2020-05-04,-0.18
GA,2020-05-04,-0.19
HI,2020-05-04,-0.391
ID,2020-05-04,-0.16
IL,2020-05-04,-0.16399999999999998
IN,2020-05-04,-0.184
IA,2020-05-04,-0.201
KS,2020-05-04,-0.158
KY,2020-05-04,-0.203
LA,2020-05-04,-0.228
ME,2020-05-04,-0.22899999999999998
MD,2020-05-04,-0.2
MA,2020-05-04,-0.262
MI,2020-05-04,-0.322
MN,2020-05-04,-0.20800000000000002
MS,2020-05-04,-0.155
MO,2020-05-04,-0.14300000000000002
MT,2020-05-04,-0.204
NE,2020-05-04,-0.1
NV,2020-05-04,-0.273
NH,2020-05-04,-0.247
NJ,2020-05-04,-0.26
NM,2020-05-04,-0.235
NY,2020-05-04,-0.287
NC,2020-05-04,-0.20800000000000002
ND,2020-05-04,-0.321
OH,2020-05-04,-0.22
OK,2020-05-04,-0.115
OR,2020-05-04,-0.22699999999999998
PA,2020-05-04,-0.233
RI,2020-05-04,-0.311
SC,2020-05-04,-0.20600000000000002
SD,2020-05-04,-0.11800000000000001
TN,2020-05-04,-0.166
TX,2020-05-04,-0.159
UT,2020-05-04,-0.172
VT,2020-05-04,-0.326
VA,2020-05-04,-0.18600000000000003
WA,2020-05-04,-0.22899999999999998
WV,2020-05-04,-0.18899999999999997
WI,2020-05-04,-0.17600000000000002
WY,2020-05-04,-0.147
AL,2020-05-05,-0.19
AK,2020-05-05,-0.23
AZ,2020-05-05,-0.158
AR,2020-05-05,-0.156
CA,2020-05-05,-0.218
CO,2020-05-05,-0.16899999999999998
CT,2020-05-05,-0.21899999999999997
DE,2020-05-05,-0.203
DC,2020-05-05,-0.187
FL,2020-05-05,-0.17600000000000002
GA,2020-05-05,-0.18600000000000003
HI,2020-05-05,-0.386
ID,2020-05-05,-0.159
IL,2020-05-05,-0.162
IN,2020-05-05,-0.18
IA,2020-05-05,-0.2
KS,2020-05-05,-0.156
KY,2020-05-05,-0.201
LA,2020-05-05,-0.226
ME,2020-05-05,-0.225
MD,2020-05-05,-0.198
MA,2020-05-05,-0.259
MI,2020-05-05,-0.318
MN,2020-05-05,-0.205
MS,2020-05-05,-0.151
MO,2020-05-05,-0.14
MT,2020-05-05,-0.19899999999999998
NE,2020-05-05,-0.0976
NV,2020-05-05,-0.27
NH,2020-05-05,-0.243
NJ,2020-05-05,-0.257
NM,2020-05-05,-0.233
NY,2020-05-05,-0.28300000000000003
NC,2020-05-05,-0.20600000000000002
ND,2020-05-05,-0.319
OH,2020-05-05,-0.21600000000000003
OK,2020-05-05,-0.11199999999999999
OR,2020-05-05,-0.225
PA,2020-05-05,-0.22899999999999998
RI,2020-05-05,-0.307
SC,2020-05-05,-0.20199999999999999
SD,2020-05-05,-0.11800000000000001
TN,2020-05-05,-0.163
TX,2020-05-05,-0.156
UT,2020-05-05,-0.171
VT,2020-05-05,-0.32299999999999995
VA,2020-05-05,-0.184
WA,2020-05-05,-0.226
WV,2020-05-05,-0.188
WI,2020-05-05,-0.175
WY,2020-05-05,-0.146
AL,2020-05-06,-0.188
AK,2020-05-06,-0.22699999999999998
AZ,2020-05-06,-0.155
AR,2020-05-06,-0.154
CA,2020-05-06,-0.21600000000000003
CO,2020-05-06,-0.166
CT,2020-05-06,-0.21600000000000003
DE,2020-05-06,-0.201
DC,2020-05-06,-0.18600000000000003
FL,2020-05-06,-0.172
GA,2020-05-06,-0.182
HI,2020-05-06,-0.381
ID,2020-05-06,-0.157
IL,2020-05-06,-0.16
IN,2020-05-06,-0.17600000000000002
IA,2020-05-06,-0.198
KS,2020-05-06,-0.153
KY,2020-05-06,-0.19899999999999998
LA,2020-05-06,-0.22399999999999998
ME,2020-05-06,-0.22
MD,2020-05-06,-0.196
MA,2020-05-06,-0.256
MI,2020-05-06,-0.313
MN,2020-05-06,-0.203
MS,2020-05-06,-0.14800000000000002
MO,2020-05-06,-0.136
MT,2020-05-06,-0.19399999999999998
NE,2020-05-06,-0.0949
NV,2020-05-06,-0.267
NH,2020-05-06,-0.239
NJ,2020-05-06,-0.254
NM,2020-05-06,-0.231
NY,2020-05-06,-0.28
NC,2020-05-06,-0.203
ND,2020-05-06,-0.316
OH,2020-05-06,-0.212
OK,2020-05-06,-0.109
OR,2020-05-06,-0.223
PA,2020-05-06,-0.226
RI,2020-05-06,-0.303
SC,2020-05-06,-0.19699999999999998
SD,2020-05-06,-0.11800000000000001
TN,2020-05-06,-0.16
TX,2020-05-06,-0.152
UT,2020-05-06,-0.16899999999999998
VT,2020-05-06,-0.321
VA,2020-05-06,-0.182
WA,2020-05-06,-0.222
WV,2020-05-06,-0.187
WI,2020-05-06,-0.17300000000000001
WY,2020-05-06,-0.145
AL,2020-05-07,-0.18600000000000003
AK,2020-05-07,-0.223
AZ,2020-05-07,-0.152
AR,2020-05-07,-0.152
CA,2020-05-07,-0.213
CO,2020-05-07,-0.163
CT,2020-05-07,-0.213
DE,2020-05-07,-0.19899999999999998
DC,2020-05-07,-0.184
FL,2020-05-07,-0.16899999999999998
GA,2020-05-07,-0.17800000000000002
HI,2020-05-07,-0.375
ID,2020-05-07,-0.156
IL,2020-05-07,-0.158
IN,2020-05-07,-0.172
IA,2020-05-07,-0.196
KS,2020-05-07,-0.15
KY,2020-05-07,-0.196
LA,2020-05-07,-0.222
ME,2020-05-07,-0.21600000000000003
MD,2020-05-07,-0.195
MA,2020-05-07,-0.253
MI,2020-05-07,-0.308
MN,2020-05-07,-0.201
MS,2020-05-07,-0.145
MO,2020-05-07,-0.133
MT,2020-05-07,-0.188
NE,2020-05-07,-0.0922
NV,2020-05-07,-0.264
NH,2020-05-07,-0.235
NJ,2020-05-07,-0.251
NM,2020-05-07,-0.22899999999999998
NY,2020-05-07,-0.276
NC,2020-05-07,-0.2
ND,2020-05-07,-0.312
OH,2020-05-07,-0.20800000000000002
OK,2020-05-07,-0.105
OR,2020-05-07,-0.221
PA,2020-05-07,-0.222
RI,2020-05-07,-0.299
SC,2020-05-07,-0.193
SD,2020-05-07,-0.11800000000000001
TN,2020-05-07,-0.157
TX,2020-05-07,-0.149
UT,2020-05-07,-0.16699999999999998
VT,2020-05-07,-0.319
VA,2020-05-07,-0.179
WA,2020-05-07,-0.21899999999999997
WV,2020-05-07,-0.187
WI,2020-05-07,-0.171
WY,2020-05-07,-0.14300000000000002
AL,2020-05-08,-0.184
AK,2020-05-08,-0.22
AZ,2020-05-08,-0.149
AR,2020-05-08,-0.15
CA,2020-05-08,-0.21100000000000002
CO,2020-05-08,-0.16
CT,2020-05-08,-0.21
DE,2020-05-08,-0.196
DC,2020-05-08,-0.182
FL,2020-05-08,-0.165
GA,2020-05-08,-0.174
HI,2020-05-08,-0.368
ID,2020-05-08,-0.153
IL,2020-05-08,-0.156
IN,2020-05-08,-0.168
IA,2020-05-08,-0.193
KS,2020-05-08,-0.147
KY,2020-05-08,-0.19399999999999998
LA,2020-05-08,-0.22
ME,2020-05-08,-0.212
MD,2020-05-08,-0.192
MA,2020-05-08,-0.249
MI,2020-05-08,-0.303
MN,2020-05-08,-0.19899999999999998
MS,2020-05-08,-0.141
MO,2020-05-08,-0.129
MT,2020-05-08,-0.183
NE,2020-05-08,-0.0895
NV,2020-05-08,-0.261
NH,2020-05-08,-0.231
NJ,2020-05-08,-0.248
NM,2020-05-08,-0.226
NY,2020-05-08,-0.273
NC,2020-05-08,-0.19699999999999998
ND,2020-05-08,-0.308
OH,2020-05-08,-0.203
OK,2020-05-08,-0.102
OR,2020-05-08,-0.218
PA,2020-05-08,-0.218
RI,2020-05-08,-0.294
SC,2020-05-08,-0.188
SD,2020-05-08,-0.11800000000000001
TN,2020-05-08,-0.154
TX,2020-05-08,-0.146
UT,2020-05-08,-0.165
VT,2020-05-08,-0.316
VA,2020-05-08,-0.17600000000000002
WA,2020-05-08,-0.215
WV,2020-05-08,-0.18600000000000003
WI,2020-05-08,-0.16899999999999998
WY,2020-05-08,-0.141
AL,2020-05-09,-0.18100000000000002
AK,2020-05-09,-0.21600000000000003
AZ,2020-05-09,-0.146
AR,2020-05-09,-0.14800000000000002
CA,2020-05-09,-0.20800000000000002
CO,2020-05-09,-0.156
CT,2020-05-09,-0.20600000000000002
DE,2020-05-09,-0.19399999999999998
DC,2020-05-09,-0.18
FL,2020-05-09,-0.161
GA,2020-05-09,-0.171
HI,2020-05-09,-0.361
ID,2020-05-09,-0.15
IL,2020-05-09,-0.154
IN,2020-05-09,-0.16399999999999998
IA,2020-05-09,-0.191
KS,2020-05-09,-0.14300000000000002
KY,2020-05-09,-0.191
LA,2020-05-09,-0.217
ME,2020-05-09,-0.209
MD,2020-05-09,-0.19
MA,2020-05-09,-0.24600000000000002
MI,2020-05-09,-0.298
MN,2020-05-09,-0.196
MS,2020-05-09,-0.138
MO,2020-05-09,-0.125
MT,2020-05-09,-0.17800000000000002
NE,2020-05-09,-0.0868
NV,2020-05-09,-0.258
NH,2020-05-09,-0.22699999999999998
NJ,2020-05-09,-0.245
NM,2020-05-09,-0.22399999999999998
NY,2020-05-09,-0.26899999999999996
NC,2020-05-09,-0.193
ND,2020-05-09,-0.304
OH,2020-05-09,-0.19899999999999998
OK,2020-05-09,-0.0988
OR,2020-05-09,-0.215
PA,2020-05-09,-0.214
RI,2020-05-09,-0.29
SC,2020-05-09,-0.183
SD,2020-05-09,-0.11699999999999999
TN,2020-05-09,-0.151
TX,2020-05-09,-0.142
UT,2020-05-09,-0.162
VT,2020-05-09,-0.313
VA,2020-05-09,-0.17300000000000001
WA,2020-05-09,-0.21100000000000002
WV,2020-05-09,-0.185
WI,2020-05-09,-0.16699999999999998
WY,2020-05-09,-0.139
AL,2020-05-10,-0.177
AK,2020-05-10,-0.212
AZ,2020-05-10,-0.14300000000000002
AR,2020-05-10,-0.146
CA,2020-05-10,-0.205
CO,2020-05-10,-0.153
CT,2020-05-10,-0.203
DE,2020-05-10,-0.192
DC,2020-05-10,-0.17800000000000002
FL,2020-05-10,-0.156
GA,2020-05-10,-0.16699999999999998
HI,2020-05-10,-0.354
ID,2020-05-10,-0.147
IL,2020-05-10,-0.152
IN,2020-05-10,-0.161
IA,2020-05-10,-0.188
KS,2020-05-10,-0.14
KY,2020-05-10,-0.188
LA,2020-05-10,-0.215
ME,2020-05-10,-0.205
MD,2020-05-10,-0.188
MA,2020-05-10,-0.243
MI,2020-05-10,-0.292
MN,2020-05-10,-0.193
MS,2020-05-10,-0.135
MO,2020-05-10,-0.122
MT,2020-05-10,-0.17300000000000001
NE,2020-05-10,-0.0842
NV,2020-05-10,-0.254
NH,2020-05-10,-0.223
NJ,2020-05-10,-0.242
NM,2020-05-10,-0.221
NY,2020-05-10,-0.265
NC,2020-05-10,-0.19
ND,2020-05-10,-0.299
OH,2020-05-10,-0.19399999999999998
OK,2020-05-10,-0.0956
OR,2020-05-10,-0.212
PA,2020-05-10,-0.21
RI,2020-05-10,-0.28600000000000003
SC,2020-05-10,-0.17800000000000002
SD,2020-05-10,-0.11599999999999999
TN,2020-05-10,-0.14800000000000002
TX,2020-05-10,-0.139
UT,2020-05-10,-0.158
VT,2020-05-10,-0.31
VA,2020-05-10,-0.17
WA,2020-05-10,-0.207
WV,2020-05-10,-0.183
WI,2020-05-10,-0.16399999999999998
WY,2020-05-10,-0.136
AL,2020-05-11,-0.17300000000000001
AK,2020-05-11,-0.20800000000000002
AZ,2020-05-11,-0.14
AR,2020-05-11,-0.14300000000000002
CA,2020-05-11,-0.201
CO,2020-05-11,-0.149
