state,date,tweet_id,subj,pol,vaderPol
OH,2020-03-04,1235021628762812416,0.0,0.0,-0.4767
OH,2020-04-23,1253134664186966019,0.0,0.0,0.0
OH,2020-03-21,1241436247018651648,0.2888888888888889,-0.15555555555555559,0.3182
OH,2020-04-02,1245542290338328577,0.0,0.0,0.0516
OH,2020-03-13,1238581150513344514,0.8,-0.6,-0.4466
OH,2020-03-22,1241810987046580226,0.9,0.4000000000000001,0.4648
OH,2020-03-09,1237125505180225541,0.0,0.0,0.2235
OH,2020-01-25,1221120078990774272,0.0,0.0,0.0
OH,2020-03-30,1244436939635384321,1.0,0.6,0.4767
OH,2020-04-01,1245188026877251585,0.5333333333333333,-0.23333333333333334,-0.34
OH,2020-03-04,1235000923153264640,0.0,0.0,0.0
OH,2020-03-31,1245129394760417285,0.0,0.0,0.0
OH,2020-03-06,1236019068748128259,1.0,1.0,0.6249
OH,2020-04-03,1245869936464916480,0.5069444444444444,0.25,0.5267
OH,2020-03-04,1235004391649947652,1.0,-0.7999999999999999,-0.64
OH,2020-01-29,1222498708908015616,0.65,0.15,-0.6652
OH,2020-04-22,1253099650812387328,0.9,0.8,0.0
OH,2020-04-22,1253105883514654725,0.6011904761904762,-0.20714285714285707,-0.7096
OH,2020-03-18,1240413063381233669,0.0,0.0,0.0
OH,2020-03-30,1244761029525016580,0.75,0.375,-0.5106
OH,2020-03-03,1234982168855601152,0.5,0.5,0.0
OH,2020-04-04,1246471190442622976,0.6180555555555556,-0.3263888888888889,0.6834
OH,2020-04-23,1253387954527010817,0.0,0.0,0.0
OH,2020-03-25,1242923555542753280,0.45454545454545453,0.13636363636363635,0.0
OH,2020-04-04,1246266441298587651,0.0,0.0,-0.3331
OH,2020-03-28,1243974887628328960,0.0,0.0,0.0
OH,2020-01-29,1222529366308966400,0.0,0.0,-0.34
OH,2020-03-26,1242998415681818629,0.75,0.8,0.6249
OH,2020-04-23,1253381625666252800,0.975,0.8,0.8519
OH,2020-03-31,1244785281624158211,0.0,0.0,0.0
OH,2020-03-28,1244010068816863232,0.9,0.5,0.0
OH,2020-03-04,1235005067666903040,0.0,0.0,0.5696
OH,2020-03-28,1243703092341702656,0.3,0.37878787878787884,0.8689
OH,2020-03-30,1244673083400732672,0.0,0.0,0.0
OH,2020-04-03,1246147909814550528,0.35000000000000003,0.09999999999999999,0.4939
OH,2020-04-20,1252299293559529475,1.0,-0.5,-0.6113
OH,2020-03-30,1244557694364725250,0.0,0.0,0.4215
OH,2020-03-18,1240093288759275520,0.5333333333333333,0.016666666666666635,0.5994
OH,2020-04-02,1245750041144426497,0.0,0.0,0.0
OH,2020-04-04,1246465339224920064,0.6666666666666666,-0.6999999999999998,-0.2263
OH,2020-04-20,1252298949194657799,0.0,0.0,0.128
OH,2020-04-01,1245485008632102912,0.75,0.0,0.3612
OH,2020-04-01,1245411289956040705,0.1,0.1,0.0
OH,2020-03-26,1243251259571933190,0.0,0.0,0.0
OH,2020-03-30,1244768311101083650,0.0,0.0,0.0
OH,2020-03-29,1244292190202929157,0.6,-0.4666666666666666,-0.3167
OH,2020-03-20,1240976983112273920,0.7428571428571429,0.44285714285714284,-0.347
OH,2020-03-25,1242768475149471746,0.0,0.0,0.0
